abandon,"n. 放任；狂热
vt. 遗弃；放弃"
inaugurate,vt. 创新；开辟；开创；举行开幕典礼；举行就职典礼
inauguration,n. 就职典礼；开始，开创；开幕式
induction,n.  感应；归纳法；感应现象；入门培训，入职仪式，就职；诱导
resign,"n. 辞去职务
vi. 辞职
vt. 辞职；放弃；委托；使听从"
resignation,n. 辞职；放弃；辞职书；顺从
accompany,"vt. 陪伴，伴随；伴奏
vi. 伴奏，伴唱"
escort,"n. 陪同；护航舰；护卫队；护送者
vt. 护送；陪同；为…护航"
exclaim,"vt. 大声说出
vi. 呼喊，惊叫；大声叫嚷"
scream,"n. 尖叫声；尖锐刺耳的声音；极其滑稽可笑的人
vi. 尖叫；呼啸；发出尖锐刺耳的声音；令人触目惊心
vt. 尖声喊叫；大叫大嚷着要求"
yell,"n. 喊声，叫声
vi. 大叫，叫喊
vt. 喊叫着说"
accustom,vt. 使习惯于
accustomed,"v. 使习惯于（accustom的过去分词）
adj. 习惯的；通常的；独有的"
customary,"n. 习惯法汇编
adj. 习惯的；通常的"
groove,"n.  凹槽，槽；最佳状态；惯例
vt. 开槽于
vi. 形成沟槽"
casual,"n. 便装；临时工人；待命士兵
adj. 随便的；非正式的；临时的；偶然的"
random,"n. 随意
adj.  随机的；任意的；胡乱的
adv. 胡乱地"
temporary,"n. 临时工，临时雇员
adj. 暂时的，临时的"
permanent,"n. 烫发（等于permanent wave）
adj. 永久的，永恒的；不变的"
perpetual,adj. 永久的；不断的；四季开花的；无期限的
barrel,"n. 桶；枪管，炮管
vt. 把……装入桶内
vi. 快速移动"
tub,"n. 浴盆；桶
vt. 把…装入桶；为…洗盆浴
vi. 洗盆浴；（衣服等）被放在桶里洗"
archive,"n. 档案馆；档案文件
vt. 把…存档"
file,"n. 文件；档案；文件夹；锉刀
vt. 提出；锉；琢磨；把…归档
vi. 列队行进；用锉刀锉"
inborn,adj. 天生的；先天的
inherent,adj. 固有的；内在的；与生俱来的，遗传的
intrinsic,adj. 本质的，固有的
input,"n. 投入；输入电路
vt.  输入；将…输入电脑"
output,"n. 输出，输出量；产量；出产
vt. 输出"
perfume,"n. 香水；香味
vt. 洒香水于…；使…带香味
vi. 散发香气"
fragrance,n. 香味，芬芳
fragrant,adj. 芳香的；愉快的
foul,"n. 犯规；缠绕
adj. 犯规的；邪恶的；污秽的；淤塞的
vt. 犯规；弄脏；淤塞；缠住，妨害
adv. 违反规则地，不正当地
vi. 犯规；腐烂；缠结"
odor,n. 气味；名声
odour,n. 气味；声誉
scent,"n. 气味；嗅觉；痕迹；察觉能力
vt. 闻到；发觉；使充满…的气味；循着遗臭追踪
vi. 发出…的气味；有…的迹象；嗅着气味追赶"
spice,"n. 香料；情趣；调味品；少许
vt. 加香料于…；使…增添趣味"
acute,adj. 严重的， 急性的；敏锐的；激烈的；尖声的
chronic,adj. 慢性的；长期的；习惯性的
decent,adj. 正派的；得体的；相当好的
elegant,adj. 高雅的，优雅的；讲究的；简炼的；简洁的
obscene,adj. 淫秽的；猥亵的；可憎的
hesitate,"vt. 踌躇，犹豫；有疑虑，不愿意
vi. 踌躇，犹豫；不愿"
hesitant,adj. 迟疑的；踌躇的；犹豫不定的
problematic,adj. 问题的；有疑问的；不确定的
problematical,adj. 有疑问的；成问题的
decidedly,adv. 果断地；断然地；明显；毫无疑问
resolve,"n. 坚决；决定要做的事
vt. 决定；溶解；使…分解；决心要做…
vi. 解决；决心；分解"
justify,"vi. 证明合法；整理版面
vt. 证明…是正当的；替…辩护"
testify,"vi. 作证；证明
vt. 证明，证实；作证"
notify,vt. 通告，通知；公布
impart,vt. 给予（尤指抽象事物），传授；告知，透露
inform,"vi. 告发；告密
vt. 通知；告诉；报告"
adjoin,"vt. 毗连，邻接
vi. 毗连，邻接"
adjacent,adj. 邻近的，毗连的
proximity,n. 接近，邻近；接近；接近度，距离；亲近
vicinity,n. 邻近，附近；近处
advantageous,adj. 有利的；有益的
beneficial,adj. 有益的，有利的；可享利益的
beneficiary,"n.  受益人，受惠者；封臣
adj. 拥有封地的；受圣俸的"
favorable,adj. 有利的；良好的；赞成的，赞许的；讨人喜欢的
profit,"n. 利润；利益
vt. 有益于
vi. 获利；有益"
profitable,adj. 有利可图的；赚钱的；有益的
nonprofit,adj. 非盈利的；不以盈利为目的的
aerial,"n.  天线
adj. 空中的，航空的；空气的；空想的"
aloft,"prep. 在…之上；在…顶上
adj. 在空中的；在高处的；在上面的
adv. 在空中；在高处；在上面"
airborne,adj.  空运的；空气传播的；风媒的
atmosphere,n. 气氛；大气；空气
atmospheric,adj. 大气的，大气层的
alert,"n. 警戒，警惕；警报
adj. 警惕的，警觉的；留心的
vt. 警告；使警觉，使意识到"
ingenious,adj. 有独创性的；机灵的，精制的；心灵手巧的
resourceful,adj. 资源丰富的；足智多谋的；机智的
shrewd,"n. 精明（的人）；机灵（的人）
adj. 精明的；狡猾的；机灵的"
brisk,"adj. 敏锐的，活泼的，轻快的；凛冽的
vt. 使……活泼；使……轻快；使……兴旺
vi. 活跃起来；变得轻快"
artful,adj. 巧妙的；狡猾的；有技巧的；欺诈的
tactful,adj. 机智的；圆滑的；老练的
awkward,adj. 尴尬的；笨拙的；棘手的；不合适的
elastic,"n. 松紧带；橡皮圈
adj. 有弹性的；灵活的；易伸缩的"
elasticity,n. 弹性；弹力；灵活性
flexible,adj. 灵活的；柔韧的；易弯曲的
dodge,"n. 躲闪；托词
vi. 躲避，避开
vt. 躲避，避开
n. 道奇（汽车品牌）"
pretext,"n. 借口；托辞
vt. 以…为借口"
plea,n. 恳求，请求；辩解，辩护；借口，托辞
plead,"vt. 借口；为...辩护；托称
vi. 恳求；辩护"
analogy,n. 类比；类推；类似
comparison,n. 比较；对照；比喻；比较关系
contrast,"n. 对比；差别；对照物
vt. 使对比；使与…对照
vi. 对比；形成对照"
comparable,adj. 可比较的；比得上的
dogged,"adj. 顽强的；顽固的
vt. 跟踪；尾随（dog的过去式）"
opinionated,adj. 固执己见的；武断的
stubborn,adj. 顽固的；顽强的；难处理的
appalling,"adj. 可怕的；令人震惊的
v. 使惊愕；惊吓（appal的ing形式）"
awesome,adj. 令人敬畏的；使人畏惧的；可怕的；极好的
formidable,adj. 强大的；可怕的；令人敬畏的；艰难的
dismay,"n. 沮丧，灰心；惊慌
vt. 使沮丧；使惊慌"
dread,"n. 恐惧；可怕的人（或物）
vt. 惧怕；担心
adj. 可怕的
vi. 惧怕；担心"
dreadful,adj. 可怕的；糟透的，令人不快的
appeal,"n. 呼吁，请求；吸引力，感染力；上诉；诉诸裁判
vt. 将…上诉，对…上诉
vi. 呼吁，恳求；上诉；诉诸，求助；有吸引力，迎合爱好；（体育比赛中）诉诸裁判"
appealing,"v. 恳求（appeal的ing形式）；将…上诉
adj. 吸引人的；动人的；引起兴趣的；恳求似的"
petition,"n. 请愿；请愿书；祈求； 诉状
vt. 请愿；请求；恳求
vi. 请愿；请求"
petitioner,n. 请愿人；诉愿人；（英）离婚案原告
mediate,"vi. 调解；斡旋；居中
vt. 调停；传达
adj. 间接的；居间的"
mediator,n. 调停者；传递者；中介物
reconcile,vt. 使一致；使和解；调停，调解；使顺从
reconciliation,n. 和解；调和；和谐；甘愿
appease,vt. 使平息；使满足；使和缓；对…让步
fulfil,vt. 履行；完成；实践；满足
fulfill,vt. 履行；实现；满足；使结束（等于fulfil）
cater,vt. 投合，迎合；满足需要；提供饮食及服务
satisfactory,adj. 满意的；符合要求的；赎罪的
discontent,"n. 不满
adj. 不满的
vt. 使不满"
casualty,n. 意外事故；伤亡人员；急诊室
prey,"n. 捕食；牺牲者；被捕食的动物
vi. 捕食；掠夺；折磨"
victim,n. 受害人；牺牲品；牺牲者
sacrifice,"n. 牺牲；祭品；供奉
vt. 牺牲；献祭；亏本出售
vi. 献祭；奉献"
appropriate,"adj. 适当的；恰当的；合适的
vt. 占用，拨出"
appropriation,n. 拨款；挪用
apt,adj. 恰当的；有…倾向的；灵敏的
stable,"n. 马厩；牛棚
adj. 稳定的；牢固的；坚定的
vt. 赶入马房
vi. 被关在马厩"
stable,"n. 马厩；牛棚
adj. 稳定的；牢固的；坚定的
vt. 赶入马房
vi. 被关在马厩"
stabilize,"vt. 使稳固，使安定
vi. 稳定，安定"
stabilise,"vt. 使…坚固；使…安定；装稳定器（等于stablize）
vi. 稳定；安定"
stationary,"n. 不动的人；驻军
adj. 固定的；静止的；定居的；常备军的"
presentation,n. 展示；描述，陈述；介绍；赠送
thermal,"n. 上升的热气流
adj. 热的；热量的；保热的"
motel,n. 汽车旅馆
pedal,"n. 踏板；脚蹬子
vi. 踩踏板；骑车
vt. 骑（自行车）；踩……的踏板
adj. 脚的；脚踏的"
epoch,n.  世；新纪元；新时代；时间上的一点
era,n. 时代；年代；纪元
irrigate,"vt. 灌溉；冲洗；使清新
vi. 灌溉；冲洗"
irrigation,n. 灌溉； 冲洗；冲洗法
mount,"vt. 增加；爬上；使骑上马；安装，架置；镶嵌，嵌入；准备上演；成立（军队等）
vi. 爬；增加；上升
n. 山峰；底座；乘骑用马；攀，登；运载工具；底座
v. 登上；骑上"
ascend,"vi. 上升；登高；追溯
vt. 攀登，上升"
descend,"vi. 下降；下去；下来；遗传；屈尊
vt. 下去；沿…向下"
descent,"n. 下降；血统；袭击
vt. 除去…的气味；使…失去香味"
arrogant,adj. 自大的，傲慢的
arrogance,n. 自大；傲慢态度
conceited,adj. 自负的；狂想的；逞能的
humble,"adj. 谦逊的；简陋的；（级别或地位）低下的；不大的
vt. 使谦恭；轻松打败（尤指强大的对手）；低声下气"
artery,n. 动脉；干道；主流
vein,"n. 血管；叶脉； 岩脉；纹理；翅脉；性情
vt. 使成脉络；象脉络般分布于"
articulate,"adj. 发音清晰的；口才好的；有关节的
vt. 清晰地发（音）；明确有力地表达；用关节连接；使相互连贯
vi. 发音；清楚地讲话；用关节连接起来
n. 有节体的动物"
convey,vt. 传达；运输；让与
stern,"n. 船尾；末端
adj. 严厉的；坚定的"
stern,"n. 船尾；末端
adj. 严厉的；坚定的"
drastic,"n. 烈性泻药
adj. 激烈的；猛烈的"
grim,adj. 冷酷的；糟糕的；残忍的
rigorous,adj. 严格的，严厉的；严密的；严酷的
decimal,"n. 小数
adj. 小数的；十进位的"
fraction,n. 分数；部分；小部分；稍微
deviate,"vi. 脱离；越轨
vt. 使偏离"
stray,"n. 走失的家畜；流浪者
adj. 迷路的；离群的；偶遇的
vi. 流浪；迷路；偏离"
dietary,"n. 规定的食物；饮食的规定；食谱
adj. 饮食的，饭食的，规定食物的"
edible,"n. 食品；食物
adj. 可食用的"
prestige,n. 威望，声望；声誉
authority,n. 权威；权力；当局
authoritative,adj. 有权威的；命令式的；当局的
authorize,vt. 批准，认可；授权给；委托代替
authorise,vt. 授权；批准；允许；委任（等于authorize）
avert,vt. 避免，防止；转移
avoid,vt. 避免；避开，躲避；消除
avoidance,n. 逃避；废止；职位空缺
confront,vt. 面对；遭遇；比较
confrontation,n. 对抗；面对；对质
aviation,n. 航空；飞行术；飞机制造业
navigation,n. 航行；航海
liner,n. 班轮，班机；衬垫；画线者
craft,"n. 工艺；手艺；太空船
vt. 精巧地制作"
commonplace,"n. 老生常谈；司空见惯的事；普通的东西
adj. 平凡的；陈腐的"
stale,"n. 尿
adj. 陈腐的；不新鲜的
vt. 使变旧；变得不新鲜
vi. 变陈旧；撒尿；变得不新鲜"
bachelor,n. 学士；单身汉；（尚未交配的）小雄兽
master,"vt. 控制；精通；征服
n. 硕士；主人；大师；教师
adj. 主人的；主要的；熟练的"
ballot,"n. 投票；投票用纸；投票总数
vt. 使投票表决；拉选票
vi. 投票；抽签决定"
poll,"n. 投票；民意测验；投票数；投票所
adj. 无角的；剪过毛的；修过枝的
vt. 投票；剪短；对…进行民意测验；获得选票
vi. 投票"
banquet,"n. 宴会，盛宴；宴请，款待
vt. 宴请，设宴款待
vi. 参加宴会"
feast,"n. 筵席，宴会；节日
vt. 享受；款待，宴请
vi. 享受；参加宴会"
fertile,adj. 富饶的，肥沃的；能生育的
fertilizer,n.  肥料；受精媒介物；促进发展者
barren,"n. 荒地
adj. 贫瘠的；不生育的；无益的；沉闷无趣的；空洞的"
batch,"n. 一批；一炉；一次所制之量
vt. 分批处理"
cluster,"n. 群；簇；丛；串
vt. 使聚集；聚集在某人的周围
vi. 群聚；丛生"
huddle,"n. 拥挤；混乱；杂乱一团
vt. 把...挤在一起；使缩成一团；草率了事
vi. 蜷缩；挤作一团"
flock,"n. 群；棉束（等于floc）
vi. 聚集；成群而行
vt. 用棉束填满"
herd,"n. 兽群，畜群；放牧人
vt. 放牧；使成群
vi. 成群，聚在一起"
pack,"n. 包装；一群；背包；包裹；一副
vt. 包装；压紧；捆扎；挑选；塞满
vi. 挤；包装货物；被包装；群集"
battalion,n. 营，军营；军队，部队
corps,n. 军团；兵种；兵队；（德国大学的）学生联合会
regiment,"n. 团；大量
vt. 把…编成团；严格地管制"
squad,"n. 班；小队；五人组（篮球队的非正式说法）
vt. 把…编成班；把…编入班"
troop,"vt. 把（骑兵）编成骑兵连
vi. 群集；成群而行；结队
n. 军队；组；群；多数"
beam,"n. 横梁；光线；电波；船宽； 秤杆
vt. 发送；以梁支撑；用…照射；流露
vi. 照射；堆满笑容"
gleam,"n. 微光；闪光；瞬息的一现
vt. 使闪烁；使发微光
vi. 闪烁；隐约地闪现"
glare,"n. 刺眼；耀眼的光；受公众注目
vt. 瞪视；发眩光
vi. 瞪眼表示"
glitter,"vi. 闪光；闪烁
n. 闪光；灿烂"
luminous,adj. 发光的；明亮的；清楚的
radiant,"n. 光点；发光的物体
adj. 辐射的；容光焕发的；光芒四射的"
shiny,adj. 有光泽的，擦亮的；闪耀的；晴朗的；磨损的
brighten,"vt. 使闪亮；使生辉；使快乐高兴
vi. 明亮；变亮；活跃；快乐高兴"
illuminate,"vt. 阐明，说明；照亮；使灿烂；用灯装饰
vi. 照亮"
blink,"n. 眨眼；瞬间；闪光
vt. 眨眼；使…闪烁
vi. 眨眼；闪烁"
twinkle,"n. 闪烁
vt. 使闪耀；闪耀
vi. 闪烁；发亮"
flare,"n. 加剧，恶化；底部展开；（鼻孔）张开的意思；闪光，闪耀；耀斑；爆发；照明弹
vi. 闪耀，闪光；燃烧；突然发怒
vt. 使闪耀；使张开；用发光信号发出；使外倾"
sparkle,"n. 闪耀；火花；活力
vt. 使闪耀；使发光
vi. 闪耀；发泡；活跃"
blaze,"n. 火焰，烈火；光辉；情感爆发
vt. 在树皮上刻路标；公开宣布
vi. 燃烧；照耀，发光；激发"
billionaire,n. 亿万富翁
millionaire,"n. 百万富翁；大富豪
adj. 100万以上人口的"
trillion,"num.  万亿
n.  万亿
adj. 万亿的"
celebrity,n. 名人；名声
elite,n. 精英；精华；中坚分子
notable,"adj. 值得注意的，显著的；著名的
n. 名人，显要人物"
renowned,"v. 使有声誉（renown的过去分词）
adj. 著名的；有声望的"
honorary,"n. 名誉学位；获名誉学位者；名誉团体
adj. 荣誉的；名誉的；道义上的"
notorious,adj. 声名狼藉的，臭名昭著的
bishop,n. （基督教的）主教；（国际象棋的）象
missionary,"adj. 传教的；传教士的
n. 传教士"
burst,"n. 爆发，突发；爆炸
vt. 爆发，突发；爆炸
vi. 爆发，突发；爆炸"
explosive,"n. 炸药；爆炸物
adj. 爆炸的；爆炸性的；爆发性的"
blast,"n. 爆炸；冲击波；一阵
vt. 爆炸；损害；使枯萎
vi. 猛攻"
erupt,"vi. 爆发；喷出；发疹；长牙
vt. 爆发；喷出"
outbreak,"n. （战争的）爆发；（疾病的）发作
vi. 爆发"
crack,"n. 裂缝；声变；噼啪声
adj. 最好的；高明的
vi. 破裂；爆裂
vt. 使破裂；打开；变声"
cracked,"v. 破裂；崩溃（crack的过去分词）；发沙哑声；失败
adj. 破裂的；声音嘶哑的；精神失常的"
slot,"n. 位置；狭槽；水沟；硬币投币口
vt. 跟踪；开槽于"
knob,"n. 把手；瘤；球形突出物
vi. 鼓起
vt. 使有球形突出物"
knot,"n. （绳等的）结；节瘤，疙瘩；海里/小时（航速单位）
vt. 打结
vi. 打结"
crane,"n. 吊车，起重机；鹤
vt. 用起重机起吊；伸长脖子
vi. 伸着脖子看；迟疑，踌躇"
ashore,"adj. 在岸上的；在陆上的
adv. 在岸上；向岸"
bilingual,"n. 通两种语言的人
adj. 双语的"
bloc,n. 集团
pop,abbr. 卖点广告（Point of Purchase）
pop,abbr. 卖点广告（Point of Purchase）
rap,"n. 轻敲
vi. 敲击；交谈
vt. 抢走；轻敲；敲击致使；使着迷"
breakdown,n. 故障；崩溃；分解；分类；衰弱；跺脚曳步舞
collapse,"n. 倒塌；失败；衰竭
vt. 使倒塌，使崩溃；使萎陷；折叠
vi. 倒塌；瓦解；暴跌"
crumble,"n. 面包屑
vi. 崩溃；破碎，粉碎
vt. 崩溃；弄碎，粉碎"
blush,"n. 脸红；红色；羞愧
vt. 红著脸表示；使成红色
vi. 脸红；感到惭愧"
flush,"n. 激动，洋溢；面红；萌芽；旺盛；奔流
adj. 大量的；齐平的；丰足的，洋溢的；挥霍的
vt. 使齐平；发红，使发亮；用水冲洗；使激动
vi. 发红，脸红；奔涌；被冲洗"
flush,"n. 激动，洋溢；面红；萌芽；旺盛；奔流
adj. 大量的；齐平的；丰足的，洋溢的；挥霍的
vt. 使齐平；发红，使发亮；用水冲洗；使激动
vi. 发红，脸红；奔涌；被冲洗"
peak,"n. 山峰；最高点；顶点；帽舌
adj. 最高的；最大值的
vt. 使达到最高点；使竖起
vi. 消瘦；到达最高点；变憔悴"
summit,"n. 顶点；最高级会议；最高阶层
adj. 最高级的；政府首脑的"
climax,n. 高潮；顶点；层进法；极点
culminate,"vt. 使结束；使达到高潮
vi. 到绝顶；达到高潮；达到顶点"
bonus,n. 奖金；红利；额外津贴
award,"n. 奖品；判决
vt. 授予；判定"
reward,"n.  报酬；报答；酬谢
vt.  奖励；奖赏"
rewarding,adj. 有益的，值得的；有报酬的，报答的
render,"n. 打底；交纳；粉刷
vt. 致使；提出；实施；着色；以…回报
vi. 给予补偿"
premium,"n. 额外费用；奖金；保险费;(商)溢价
adj. 高价的；优质的"
bottomless,adj. 无底的；深不可测的；难解的；取之不尽的
superficial,adj. 表面的；肤浅的 ；表面文章的；外表的；（人）浅薄的
breakage,n. 破坏；破损；裂口；破损量
wreckage,n. （失事船或飞机等的）残骸；（船只等的）失事
debris,n. 碎片，残骸
bleak,adj. 阴冷的；荒凉的，无遮蔽的；黯淡的，无希望的；冷酷的；单调的
chill,"n. 寒冷；寒意；寒心
vt. 冷冻，冷藏；使寒心；使感到冷
adj. 寒冷的；冷漠的；扫兴的
vi. 冷藏；变冷"
friction,n. 摩擦， 摩擦力
polish,找不到解释
rub,"n. 摩擦；障碍；磨损处
vt. 擦；摩擦；惹怒
vi. 擦；摩擦；擦破"
scrape,"n. 刮掉；擦痕；困境；刮擦声
vt. 刮；擦伤；挖成
vi. 刮掉；刮出刺耳声"
scratch,"n. 擦伤；抓痕；刮擦声；乱写
adj. 打草稿用的；凑合的；碰巧的
vt. 抓；刮；挖出；乱涂
vi. 抓；搔；发刮擦声；勉强糊口；退出比赛"
scrub,"n. 矮树；洗擦；擦洗者；矮小的人（或物）
vt. 用力擦洗；使净化
vi. 擦洗；进行手臂消毒
adj. 矮小的；临时凑合的；次等的"
fracture,"n. 破裂，断裂； 骨折
vt. 使破裂
vi. 破裂；折断"
rupture,"n. 破裂；决裂；疝气
vt. 使破裂；断绝；发生疝
vi. 破裂；发疝气"
smash,"n. 破碎；扣球；冲突；大败
vt. 粉碎；使破产；溃裂
adj. 了不起的；非常轰动的；出色的
vi. 粉碎；打碎"
grind,"n. 磨；苦工作
vt. 磨碎；磨快
vi. 磨碎；折磨"
shatter,"n. 碎片；乱七八糟的状态
vt. 粉碎；打碎；破坏；破掉；使散开
vi. 粉碎；损坏；落叶"
section,"n. 截面；部分；部门；地区；章节
vt. 把…分段；将…切片；对…进行划分
vi. 被切割成片；被分成部分"
segment,"n. 段；部分
vt. 分割
vi. 分割"
livelihood,n. 生计，生活；营生
subsistence,n. 生活；生存；存在
region,n. 地区；范围；部位
zone,  地带、地区（德语）
enclose,vt. 围绕；装入；放入封套
enclosure,n. 附件；围墙；围场
compass,"n. 指南针，罗盘；圆规
vt. 包围"
siege,"n. 围攻；包围；围城；不断袭击；长期努力
vt. 围攻；包围"
endeavor,"n. 努力；尽力（等于endeavour）
vi. 努力；尽力（等于endeavour）
vt. 努力；尽力（等于endeavour）"
endeavour,"n. 尽力，竭力
vi. 竭力；企图
vt. 竭力做到，试图或力图（做某事）"
strive,vi. 努力；奋斗；抗争
filling,"n. 填充；填料
v. 填满；遍及（fill的ing形式）"
stuff,"n. 东西；材料；填充物；素材资料
vt. 塞满；填塞；让吃饱
vi. 吃得过多"
ceremony,n. 典礼，仪式；礼节，礼仪；客套，虚礼
formality,n. 礼节；拘谨；仪式；正式手续
generate,vt. 使形成；发生；生殖；产生物理反应
trigger,"n. 扳机； 触发器；制滑机
vt. 引发，引起；触发
vi. 松开扳柄"
scar,"n. 创伤；伤痕
vt. 伤害；给留下伤痕
vi. 结疤；痊愈"
bruise,"n. 擦伤；挫伤；青肿
vt. 使受瘀伤；使受挫伤
vi. 擦伤；受伤"
graze,"n. 放牧；轻擦
vi. 吃草；擦伤
vt. 放牧；擦伤"
grill,"n. 烤架，铁格子；烤肉
vi. 拷问，严加盘问
vt. 烧，烤；"
toast,"n. 干杯；烤面包；接受敬酒的人；（在某领域）广受赞誉的人
vt. 向…祝酒，为…干杯
vi. 烤火，取暖；使暖和；烘烤（面包片等）"
quantity,n. 量，数量；大量；总量
quantify,"vt. 量化；为…定量；确定数量
vi. 量化；定量"
quality,"n. 质量， 品质；特性；才能
adj. 优质的；高品质的；<英俚>棒极了"
qualitative,adj. 定性的；质的，性质上的
imperial,"n. 纸张尺寸；特等品
adj. 帝国的；皇帝的；至高无上的；威严的"
sovereign,"n. 君主；独立国；最高统治者
adj. 至高无上的；有主权的；拥有最高统治权的；不折不扣的；极好的"
sovereignty,n. 主权；主权国家；君主；独立国
lordship,n. 阁下；贵族身分（或权威）；统治
royalty,n. 皇室；版税；王权；专利税
throne,"n. 王座；君主；王权
vt. 使登王位
vi. 登上王座"
global,adj. 全球的；总体的；球形的
globalize,vt. 使全球化
globalise,使全球化（英式英语）
hemisphere,n. 半球
inflation,n. 膨胀；通货膨胀；夸张；自命不凡
deflation,n. 通货紧缩；放气
intact,adj. 完整的；原封不动的；未受损伤的
integral,"n. 积分；部分；完整
adj. 积分的；完整的，整体的；构成整体所必须的"
integrate,"n. 一体化；集成体
adj. 整合的；完全的
vi. 求积分；取消隔离；成为一体
vt. 使…完整；使…成整体；求…的积分；表示…的总和"
intent,"n. 意图；目的；含义
adj. 专心的；急切的；坚决的"
intention,n. 意图；目的；意向；愈合
intrigue,"n. 阴谋；诡计；复杂的事；私通
vt. 用诡计取得；激起...的兴趣
vi. 私通；密谋"
manoeuvre,"vi. 调动；演习；用策略
vt. 诱使；操纵；耍花招
n. 策略（等于maneuvre）"
civic,adj. 市的；公民的，市民的
urban,adj. 城市的；住在都市的
country,"n. 国家，国土；国民；乡下，农村；乡村；故乡
adj. 祖国的，故乡的；地方的，乡村的；国家的；粗鲁的；乡村音乐的"
municipal,adj. 市政的，市的；地方自治的
metropolitan,"adj. 大都市的；大主教辖区的；宗主国的
n. 大城市人；大主教；宗主国的公民"
provincial,"n. 粗野的人；乡下人；外地人
adj. 省的；地方性的；偏狭的"
cane,"n. 手杖；藤条；细长的茎
vt. 以杖击；以藤编制"
charter,"n. 宪章；执照；特许状
vt. 特许；包租；发给特许执照"
lease,"n. 租约；租期；租赁物；租赁权
vt. 出租；租得
vi. 出租"
gay,"n. 同性恋者
adj. 快乐的；放荡的；艳丽的"
lesbian,"adj.  女同性恋的
n. 女同性恋者"
homosexual,"n. 同性恋者
adj. 同性恋的"
recipe,n. 食谱； 处方；秘诀；烹饪法
methodology,n. 方法学，方法论
stroll,"n. 漫步；闲逛；巡回演出
vt. 散步；闲逛
vi. 散步；闲逛；巡回演出"
wander,"vi. 徘徊；漫步；迷路；离题
vt. 游荡，漫游"
motherhood,n. 母性；母亲身份；母亲们（总称）
maternity,"n. 母性，母道； 妇产科医院
adj. 产科的；产妇的，孕妇的"
parental,adj. 父母亲的，父母的；亲代的，亲本的
melody,n. 旋律；歌曲；美妙的音乐
tune,"n. 曲调；和谐；心情
vt. 调整；使一致；为…调音
vi.  调谐；协调"
mill,"vi. 乱转；被碾磨
n. 工厂；磨坊；磨粉机；制造厂；压榨机
vt. 搅拌；碾磨；磨细；使乱转"
works,n. 作品；工厂；工程结构
cast,"n. 投掷，抛；铸件， 铸型；演员阵容；脱落物
vt. 投，抛；计算；浇铸；投射（光、影、视线等）
vi. 投，抛垂钓鱼钩；计算，把几个数字加起来"
mold,"vt. 塑造；使发霉；用模子制作
vi. 发霉
n. 霉菌；模子"
mould,"vi. 发霉
vt. 浇铸；用泥土覆盖
n. 模具；霉"
mode,n. 模式；方式；风格；时尚
intermediate,"n.  中间物；媒介
adj. 中间的，中级的
vi. 起媒介作用"
midst,"n. 当中，中间
prep. 在…中间（等于amidst）"
moderate,"adj. 稳健的，温和的；适度的，中等的；有节制的
vi. 变缓和，变弱
vt. 节制；减轻"
moderator,n.  慢化剂；仲裁人；调解人；缓和剂
instantaneous,adj. 瞬间的；即时的；猝发的
momentary,adj. 瞬间的；短暂的；随时会发生的
transient,"n. 瞬变现象；过往旅客；候鸟
adj. 短暂的；路过的"
dumb,adj. 哑的，无说话能力的；不说话的，无声音的
mute,"adj. 哑的；沉默的；无声的
vt. 减弱……的声音；使……柔和
n. 哑巴；弱音器；闭锁音"
descendant,"n. 后裔；子孙
adj. 下降的；祖传的"
offspring,n. 后代，子孙；产物
invisible,adj. 无形的，看不见的；无形的；不显眼的，暗藏的
visibility,n. 能见度，可见性；能见距离；明显性
optical,adj. 光学的；眼睛的，视觉的
overflow,"vi. 溢出；泛滥；充溢
n. 充满，洋溢；泛滥；超值；溢值
vt. 使溢出；使泛滥；使充溢"
outflow,"n. 流出；流出量；流出物
vi. 流出"
spill,"n. 溢出，溅出；溢出量；摔下；小塞子
vi. 溢出，流出；摔下；涌流
vt. 使溢出，使流出；使摔下"
overthrow,"n. 推翻；倾覆；瓦解
vt. 推翻；打倒；倾覆"
overturn,"vt. 推翻；倾覆；破坏
vi. 推翻；倾覆
n. 倾覆；周转；破灭"
march,n. 三月
parade,"n. 游行；阅兵；炫耀；行进；阅兵场
vt. 游行；炫耀；列队行进
vi. 游行；炫耀；列队行进"
meadow,n. 草地；牧场
pasture,"n. 草地；牧场；牧草
vt. 放牧；吃草"
seam,"n. 缝；接缝
vt. 缝合；接合；使留下伤痕
vi. 裂开；产生裂缝"
stitch,"n. 针脚，线迹；一针
vt. 缝，缝合
vi. 缝，缝合"
penalty,n. 罚款，罚金；处罚
discipline,"n. 学科；纪律；训练；惩罚
vt. 训练，训导；惩戒"
disciplinary,adj. 规律的；训练的；训诫的
disciplined,"adj. 遵守纪律的；受过训练的
v. 使有纪律（discipline的过去分词）；训导"
isle,"n. 岛
vt. 使成为岛屿
vi. 住在岛屿上"
peninsula,n. 半岛
plateau,"n. 高原
n.   普拉托
n. （活动或进程中的）稳定阶段，停滞时期
adj. 高原印第安人的"
pervasive,adj. 普遍的；到处渗透的；流行的
permeate,"vt. 渗透，透过；弥漫
vi. 弥漫；透入；散布"
saturate,"adj. 浸透的，饱和的；深颜色的
vt. 浸透，使湿透；使饱和，使充满"
phase,"n. 月相
n. （月亮的）盈亏
n. 时期"
period,"n. 周期，期间；时期；月经；课时；（语法学）句点，句号
adj. 某一时代的"
preview,"n. 预览；试映；事先查看
vt. 预览；预演；事先查看"
