abandon,"n. 放任；狂热
vt. 遗弃；放弃"
fracture,"n. 破裂，断裂； 骨折
vt. 使破裂
vi. 破裂；折断"
infrastructure,n. 基础设施；公共建设；下部构造
literature,n. 文学；文献；文艺；著作
mixture,n. 混合；混合物；混合剂
moisture,n. 水分；湿度；潮湿；降雨量
picture,"n. 照片，图画；影片；景色；化身
vt. 画；想像；描写"
sculpture,"n. 雕塑；雕刻；刻蚀
vt. 雕塑；雕刻；刻蚀
vi. 从事雕刻"
texture,n. 质地；纹理；结构；本质，实质
ability,n. 能力，能耐；才能
agony,n. 苦恼；极大的痛苦；临死的挣扎
anxiety,n. 焦虑；渴望；挂念；令人焦虑的事
authority,n. 权威；权力；当局
charity,n. 慈善；施舍；慈善团体；宽容；施舍物
clarity,n. 清楚，明晰；透明
delivery,n.  交付；分娩；递送
discovery,n. 发现，发觉；被发现的事物
dynasty,n. 王朝，朝代
fancy,"n. 幻想；想象力；爱好
adj. 想象的；奇特的；昂贵的；精选的
vt. 想象；喜爱；设想；自负
vi. 幻想；想象"
mercy,n. 仁慈，宽容；怜悯；幸运；善行
density,n. 密度
entity,n. 实体；存在；本质
faculty,n. 科，系；能力；全体教员
glory,"n. 光荣，荣誉；赞颂
vi. 自豪，骄傲；狂喜"
identity,n. 身份；同一性，一致；特性；恒等式
enquiry,n.  询问， 询盘
inquiry,n. 探究；调查；质询
liberty,n. 自由；许可；冒失
loyalty,n. 忠诚；忠心；忠实；忠于…感情
luxury,"n. 奢侈，奢华；奢侈品；享受
adj. 奢侈的"
majesty,n. 威严；最高权威，王权；雄伟；权威
memory,n. 记忆，记忆力；内存， 存储器；回忆
misery,n. 痛苦，悲惨；不幸；苦恼；穷困
monopoly,n. 垄断；垄断者；专卖权
necessity,n. 需要；必然性；必需品
penalty,n. 罚款，罚金；处罚
practicality,n. 实用性，实际性；实际，实例
poverty,n. 贫困；困难；缺少；低劣
quantity,n. 量，数量；大量；总量
reality,n. 现实；实际；真实
relativity,n. 相对论；相关性；相对性
royalty,n. 皇室；版税；王权；专利税
scrutiny,n. 详细审查；监视；细看；选票复查
strategy,n. 战略，策略
symphony,n. 交响乐；谐声，和声
therapy,n. 治疗，疗法
variety,n. 多样；种类；杂耍；变化，多样化
velocity,n. 速度
vicinity,n. 邻近，附近；近处
victory,n. 胜利；成功；克服
virtuosity,n. 精湛技巧；对艺术品的爱好；艺术爱好者
academy,n. 学院；研究院；学会；专科院校
artery,n. 动脉；干道；主流
balcony,n. 阳台；包厢；戏院楼厅
category,n. 种类，分类； 范畴
celebrity,n. 名人；名声
colony,n. 殖民地；移民队；种群；动物栖息地
county,n. 郡，县
deputy,"n. 代理人，代表
adj. 副的；代理的"
galaxy,"n. 银河； 星系；银河系；一群显赫的人
n. 三星智能手机品牌 2015年三星中国公布Galaxy的中文名称为“盖乐世”（Galaxy）
"
gallery,"n. 画廊；走廊；旁听席；地道
vt. 在…修建走廊；在…挖地道
vi. 挖地道"
hierarchy,n. 层级；等级制度
jury,"n.  陪审团；评判委员会
adj. 应急的"
majority,n. 多数；成年
property,n. 性质，性能；财产；所有权
treaty,n. 条约，协议；谈判
pharmacy,n. 药房；配药学，药剂学；制药业；一批备用药品
bloody,"adj. 血腥的；非常的；嗜杀的，残忍的；血色的
vt. 使流血
adv. 很"
clumsy,"adj. 笨拙的
笨拙地
不得当的
不得当地"
faulty,adj. 有错误的；有缺点的
gloomy,adj. 黑暗的；沮丧的；阴郁的
guilty,adj. 有罪的；内疚的
hasty,"adj. 轻率的；匆忙的；草率的；懈怠的
"
irony,"n. 讽刺；反语；具有讽刺意味的事
adj. 铁的；似铁的"
lofty,adj. 高的；崇高的；高级的；高傲的
nasty,"adj. 下流的；肮脏的；脾气不好的；险恶的
n. 令人不快的事物
性的吸引力"
shabby,adj. 破旧的；卑鄙的；吝啬的；低劣的
shady,adj. 成荫的；阴暗的；名声不好的
wealthy,"n. 富人
adj. 富有的；充分的；丰裕的"
weary,"adj. 疲倦的；厌烦的；令人厌烦的
vt. 使疲倦；使厌烦
vi. 疲倦；厌烦"
worthy,"n. 杰出人物；知名人士
adj. 值得的；有价值的；配得上的，相称的；可尊敬的；应…的"
awkward,adj. 尴尬的；笨拙的；棘手的；不合适的
backward,"adj. 向后的；反向的；发展迟缓的
adv. 向后地；相反地"
downward,"adj. 向下的，下降的
adv. 向下"
inward,"n. 内部；内脏；密友
adj. 向内的；内部的；精神的；本质上的；熟悉的
adv. 向内；内心里"
outward,"adj. 向外的；外面的；公开的；外服的；肉体的
adv. 向外（等于outwards）；在外；显而易见地
n. 外表；外面；物质世界"
straightforward,"adj. 简单的；坦率的；明确的；径直的
adv. 直截了当地；坦率地"
upward,"adj. 向上的；上升的
adv. 向上"
act,"n. 行为，行动；法令，法案；（戏剧，歌剧的）一幕，段；装腔作势
vt. 扮演；装作，举动像
vi. 行动；扮演，充当；表现，举止；假装，演戏；起作用，见效"
action,n. 行动；活动；功能；战斗；情节
activate,"vt. 刺激；使活动；使活泼；使产生放射性
vi. 激活；有活力"
activity,n. 活动；行动；活跃
react,"vi. 反应；影响；反抗；起反作用
vt. 使发生相互作用；使起化学反应"
agency,n. 代理，中介；代理处，经销处
agenda,n. 议程；日常工作事项；日程表
agent,"n. 代理人，代理商；药剂；特工
adj. 代理的
vt. 由…作中介；由…代理"
agitate,"vt. 摇动；骚动；使…激动
vi. 煽动"
balloon,"n. 气球
adj. 像气球般鼓起的
vt. 使像气球般鼓起；使激增
vi. 激增；膨胀如气球"
ballot,"n. 投票；投票用纸；投票总数
vt. 使投票表决；拉选票
vi. 投票；抽签决定"
baseball,n. 棒球；棒球运动
bullet,"n. 子弹；只选某党全部候选人的投票；豆子
vi. 射出；迅速行进"
symbol,n. 象征；符号；标志
bar,"n. 条，棒；酒吧；障碍；法庭
prep. 除……外
vt. 禁止；阻拦"
barrel,"n. 桶；枪管，炮管
vt. 把……装入桶内
vi. 快速移动"
barrier,"n. 障碍物，屏障；界线
vt. 把…关入栅栏"
embarrass,vt. 使局促不安；使困窘；阻碍
bat,"n. 蝙蝠；球棒；球拍；批处理文件的扩展名
vt. 用球棒击球；击球率达…
vi. 轮到击球；用球棒击球"
battle,"n. 战役；斗争
vt. 与…作战
vi. 斗争；作战"
combat,"n. 战斗；争论
adj. 战斗的；为…斗争的
vi. 战斗；搏斗
vt. 反对；与…战斗"
debate,"n. 辩论；辩论会
vt. 辩论，争论，讨论
vi. 辩论，争论，讨论"
acrobat,n. 杂技演员，特技演员；随机应变者；翻云覆雨者，善变者
accept,"vi. 承认；同意；承兑
vt. 接受；承认；承担；承兑；容纳"
anticipate,vt. 预期，期望；占先，抢先；提前使用
capable,adj. 能干的，能胜任的；有才华的
capacity,n. 能力；容量；资格，地位；生产力
captive,"n. 俘虏；迷恋者
adj. 被俘虏的；被迷住的"
capture,"n. 捕获；战利品，俘虏
vt. 俘获；夺得；捕捉，拍摄,录制"
conceive,"vi. 怀孕；设想；考虑
vt. 怀孕；构思；以为；持有"
cupboard,n. 碗柜；食橱
deceit,n. 欺骗；谎言；欺诈手段
deceive,v. 欺骗；行骗
exception,n. 例外；异议
occupation,n. 职业；占有；消遣；占有期
occupy,vt. 占据，占领；居住；使忙碌
perceive,"vt. 察觉，感觉；理解；认知
vi. 感到，感知；认识到"
reception,n. 接待；接收；招待会；感受；反应
recipe,n. 食谱； 处方；秘诀；烹饪法
recipient,"n. 容器，接受者；容纳者
adj. 容易接受的，感受性强的"
cabbage,n. 卷心菜，甘蓝菜，洋白菜；（俚)脑袋；（非正式、侮辱）植物人（常用于英式英语）；（俚）钱，尤指纸币（常用于美式俚语）
capital,"n. 首都，省会；资金；大写字母；资本家
adj. 首都的；重要的；大写的"
capitalism,n. 资本主义
cartoon,"n. 卡通片， 动画片；连环漫画
vt. 为…画漫画
vi. 画漫画"
chart,"n. 图表；海图；图纸；排行榜
vt. 绘制…的图表；在海图上标出；详细计划；记录；记述；跟踪（进展或发展"
charter,"n. 宪章；执照；特许状
vt. 特许；包租；发给特许执照"
discard,"n. 抛弃；被丢弃的东西或人
vt. 抛弃；放弃；丢弃
vi. 放弃"
accord,"n. 符合；一致；协议；自愿
vt. 使一致；给予
vi. 符合；一致"
accordance,n. 一致；和谐
accordingly,adv. 因此，于是；相应地；照著
cardinal,"adj. 主要的，基本的；深红色的
n. 红衣主教；枢机主教；鲜红色；(北美)主红雀"
cordial,"n. 补品；兴奋剂；甜香酒，甘露酒
adj. 热忱的，诚恳的；兴奋的"
record,"n. 档案，履历；唱片；最高纪录
adj. 创纪录的
vt. 记录，记载；标明；将...录音
vi. 记录；录音"
access,"n. 进入；使用权；通路
vt. 使用；存取；接近"
ancestor,n. 始祖，祖先；被继承人
concede,"vi. 让步
vt. 承认；退让；给予，容许"
concession,n. 让步；特许（权）；承认；退位
exceed,"vt. 超过；胜过
vi. 超过其他"
excess,"n. 超过，超额；过度，过量；无节制
adj. 额外的，过量的；附加的"
excessive,adj. 过多的，极度的；过分的
precede,"vt. 领先，在…之前；优于，高于
vi. 领先，在前面"
procedure,n. 程序，手续；步骤
proceed,"vi. 开始；继续进行；发生；行进
n. 收入，获利"
proceeding,"n. 进行；程序；诉讼；事项
v. 开始；继续做；行进（proceed的ing形式）"
process,"n. 过程，进行；方法，步骤；作用；程序；推移
adj. 经过特殊加工（或处理）的
vt. 处理；加工
vi. 列队前进"
procession,"n. 队伍，行列；一列，一排；列队行进
vt. 沿著……行进
vi. 列队行进"
recede,"vi. 后退；减弱
vt. 撤回"
succession,n. 连续；继位；继承权； 演替
successive,adj. 连续的；继承的；依次的；接替的
successor,n. 继承者；后续的事物
centigrade,adj. 摄氏的； 摄氏温度的；百分度的
centimeter,n.  厘米； 公分
century,n. 世纪，百年；（板球）一百分
percent,"n. 百分比，百分率；部分；百分数
adj. 百分之…的
adv. 以百分之…地"
percentage,n. 百分比；百分率，百分数
accent,"n. 口音；重音；强调；特点；重音符号
vt. 强调；重读；带…口音讲话"
descant,"n. 曲调；评论；歌曲
adj. 最高音的
vi. 唱歌；评论"
incentive,"n. 动机；刺激
adj. 激励的；刺激的"
ascertain,vt. 确定；查明；探知
certain,"adj. 某一；必然的；确信；无疑的；有把握的
pron. 某些；某几个"
certainty,n. 必然；确实；确实的事情
certificate,"n. 证书；执照，文凭
vt. 发给证明书；以证书形式授权给…；用证书批准"
certify,v. 证明；保证
concern,"n. 关系；关心；关心的事；忧虑
vt. 涉及，关系到；使担心"
concerning,"prep. 关于；就…而言
v. 涉及；使关心（concern的ing形式）；忧虑"
discern,"vt. 识别；领悟，认识
vi. 看清楚，辨别"
discriminate,"vi. 区别；辨别
vt. 歧视；区别；辨别"
crime,"n. 罪行，犯罪；罪恶；犯罪活动
vt. 控告……违反纪律"
criminal,"n. 罪犯
adj. 刑事的；犯罪的；罪恶的"
concise,adj. 简明的，简洁的
decisive,adj. 决定性的；果断的，坚定的
precise,adj. 精确的；明确的；严格的
precision,"n. 精度， 精密度；精确
adj. 精密的，精确的"
suicide,"n. 自杀；自杀行为；自杀者
adj. 自杀的
vt. 自杀
vi. 自杀"
accidental,"n. 次要方面；非主要的特性；临时记号
adj. 意外的；偶然的；附属的；临时记号的"
casual,"n. 便装；临时工人；待命士兵
adj. 随便的；非正式的；临时的；偶然的"
casualty,n. 意外事故；伤亡人员；急诊室
coincide,"vi. 一致，符合；同时发生
vi. (在性格、品质等方面)完全一致，相符"
coincidence,n. 巧合；一致；同时发生
decay,"n. 衰退， 衰减；腐烂，腐朽
vt. 使腐烂，使腐败；使衰退，使衰落
vi. 衰退， 衰减；腐烂，腐朽"
incident,"n. 事件，事变；插曲
adj.  入射的；附带的；易发生的，伴随而来的"
incidentally,adv. 顺便；偶然地；附带地
occasion,"n. 时机，机会；场合；理由
vt. 引起，惹起"
occasional,adj. 偶然的；临时的；特殊场合的
circular,"n. 通知，传单
adj. 循环的；圆形的；间接的"
circulate,"vt. 使循环；使流通；使传播
vi. 传播，流传；循环；流通"
circus,n. 马戏；马戏团
cycle,"n. 循环；周期；自行车；整套；一段时间
vt. 使循环；使轮转
vi. 循环；骑自行车；轮转"
recycle,"n. 再生；再循环；重复利用
vt. 使再循环；使…重新利用
vi. 重复利用"
acclaim,"n. 欢呼，喝彩；称赞
vt. 称赞；为…喝彩，向…欢呼
vi. 欢呼，喝彩"
claim,"n. 要求；声称；索赔；断言；值得
vt. 要求；声称；需要；认领
vi. 提出要求"
declaim,"vt. 演讲；慷慨激昂地发表
vi. 慷慨陈词；演讲；朗读"
exclaim,"vt. 大声说出
vi. 呼喊，惊叫；大声叫嚷"
proclaim,vt. 宣告，公布；声明；表明；赞扬
reclaim,"n. 改造，感化；再生胶
vt. 开拓；回收再利用；改造某人，使某人悔改
vi. 抗议，喊叫"
climate,n. 气候；风气；思潮；风土
climax,n. 高潮；顶点；层进法；极点
cling,vi. 坚持，墨守；紧贴；附着
decline,"n. 下降；衰退；斜面
vt. 谢绝；婉拒
vi. 下降；衰落；谢绝"
incline,"n. 倾斜；斜面；斜坡
vt. 使倾斜；使倾向于
vi. 倾斜；倾向；易于"
closet,"n. 壁橱；议事室，密室；小房间
adj. 秘密的，私下的；空谈的
vt. 把…关在私室中"
conclude,"vi. 推断；断定；决定
vt. 推断；决定，作结论；结束"
conclusion,n. 结论；结局；推论
disclose,vt. 公开；揭露
enclose,vt. 围绕；装入；放入封套
exclusive,"n. 独家新闻；独家经营的项目；排外者
adj. 独有的；排外的；专一的"
include,vt. 包含，包括
inclusive,adj. 包括的，包含的
preclude,vt. 排除；妨碍；阻止
concrete,"n. 具体物；凝结物
adj. 混凝土的；实在的，具体的；有形的
vt. 使凝固；用混凝土修筑
vi. 凝结"
create,vt. 创造，创作；造成
creation,n. 创造，创作；创作物，产物
creative,adj. 创造性的
creativity,n. 创造力；创造性
creature,n. 动物，生物；人；创造物
decrease,"n. 减少，减小；减少量
vt. 减少，减小
vi. 减少，减小"
increase,"n. 增加，增长；提高
vt. 增加，加大
vi. 增加，增大；繁殖"
recreation,n. 娱乐；消遣；休养
criterion,n. （批评判断的）标准；准则；规范；准据
critic,n. 批评家，评论家；爱挑剔的人
critical,adj. 鉴定的； 临界的；批评的，爱挑剔的；危险的；决定性的；评论的
criticism,n. 批评；考证；苛求
hypocrisy,n. 虚伪；伪善
course,"n. 科目；课程；过程；进程；道路；路线，航向；一道菜
vt. 追赶；跑过
vi. 指引航线；快跑"
current,"n. （水，气，电）流；趋势；涌流
adj. 现在的；流通的，通用的；最近的；草写的"
curriculum,"n. 课程
总课程"
excursion,n. 偏移；远足；短程旅行；离题；游览，游览团
incur,vt. 招致，引发；蒙受
intercourse,n. 性交；交往；交流
occur,vi. 发生；出现；存在
occurrence,n. 发生；出现；事件；发现
recur,vi. 复发；重现；采用；再来；循环；递归
secure,"vt. 保护；弄到；招致；缚住
adj. 安全的；无虑的；有把握的；稳当的
vi. 获得安全；船抛锚；停止工作"
security,"n. 安全；保证；证券；抵押品
adj. 安全的；保安的；保密的"
curiosity,n. 好奇，好奇心；珍品，古董，古玩
addict,"n. 有瘾的人；入迷的人
vt. 使沉溺；使上瘾"
contradict,"vt. 反驳；否定；与…矛盾；与…抵触
vi. 反驳；否认；发生矛盾"
contradiction,n. 矛盾；否认；反驳
dictate,"n. 命令；指示
vt. 命令；口述；使听写
vi. 口述；听写"
dictation,n. 听写；口述；命令
indicate,vt. 表明；指出；预示；象征
indication,n. 指示，指出；迹象；象征
predict,"vi. 作出预言；作预料，作预报
vt. 预报，预言；预知"
verdict,n. 结论；裁定
domain,n. 领域；域名；产业；地产
dome,"n. 圆屋顶
vi. 成圆顶状
vt. 加圆屋顶于…上"
domestic,"n. 国货；佣人
adj. 国内的；家庭的；驯养的；一心只管家务的"
dominate,"vt. 控制；支配；占优势；在…中占主要地位
vi. 占优势；处于支配地位"
predominant,adj. 主要的；卓越的；支配的；有力的；有影响的
anecdote,n. 轶事；奇闻；秘史
condition,"n. 条件；情况；环境；身份
vt. 决定；使适应；使健康；以…为条件"
donate,"n. 捐赠；捐献
vt. 捐赠；捐献
vi. 捐赠；捐献"
endow,vt. 赋予；捐赠；天生具有
tradition,n. 惯例，传统；传说
conduct,"n. 进行；行为；实施
vi. 导电；带领
vt. 管理；引导；表现"
conductor,n. 导体；售票员；领导者；管理人
deduce,vt. 推论，推断；演绎出
deduct,vt. 扣除，减去；演绎
educate,"vt. 教育；培养；训练
vi. 教育；训练"
induce,vt. 诱导；引起；引诱；感应
introduce,vt. 介绍；引进；提出；采用
introduction,n. 介绍；引进；采用；入门；传入
product,n. 产品；结果； 乘积；作品
productive,adj. 能生产的；生产的，生产性的；多产的；富有成效的
productivity,n. 生产力；生产率；生产能力
reduction,n. 减少；下降；缩小；还原反应
durable,"n. 耐用品
adj. 耐用的，持久的"
duration,"n. 持续，持续的时间，期间
音长，音延"
during,prep. 在…的时候，在…的期间
endurance,n. 忍耐力；忍耐；持久；耐久
endure,"vt. 忍耐；容忍
vi. 忍耐；持续"
adequate,adj. 充足的；适当的；胜任的
equal,"n. 对手；匹敌；同辈；相等的事物
adj. 平等的；相等的；胜任的
vt. 等于；比得上"
equality,n. 平等；相等； 等式
equation,n. 方程式，等式；相等； 反应式
equator,n. 赤道
equivalent,"n. 等价物，相等物
adj. 等价的，相等的；同意义的"
confess,"vi. 承认；坦白；忏悔；供认
vt. 承认；坦白；忏悔；供认"
profession,n. 职业，专业；声明，宣布，表白
professional,"n. 专业人员；职业运动员
adj. 专业的；职业的；职业性的"
professor,n. 教授；教师；公开表示信仰的人
affect,"n. 情感；引起感情的因素
vt. 影响；感染；感动；假装
vi. 倾向；喜欢"
affection,n. 喜爱，感情；影响；感染
benefit,"n. 利益，好处；救济金
vt. 有益于，对…有益
vi. 受益，得益"
defect,"n. 缺点，缺陷；不足之处
vi. 变节；叛变"
effect,"n. 影响；效果；作用
vt. 产生；达到目的"
effective,adj. 有效的，起作用的；实际的，实在的；给人深刻印象
efficient,adj. 有效率的；有能力的；生效的
facility,n. 设施；设备；容易；灵巧
factor,"n. 因素；要素； 因数；代理人
vt. 把…作为因素计入；代理经营；把…分解成
vi. 做代理商"
feasible,adj. 可行的；可能的；可实行的
feat,"n. 功绩，壮举；技艺表演
adj. 合适的；灵巧的"
fiction,n. 小说；虚构，编造；谎言
infect,vt. 感染，传染
infectious,adj. 传染的；传染性的；易传染的
perfection,n. 完善；完美
proficiency,n. 精通，熟练
profit,"n. 利润；利益
vt. 有益于
vi. 获利；有益"
profitable,adj. 有利可图的；赚钱的；有益的
sacrifice,"n. 牺牲；祭品；供奉
vt. 牺牲；献祭；亏本出售
vi. 献祭；奉献"
suffice,"vt. 使满足；足够…用；合格
vi. 足够；有能力"
feature,"n. 特色，特征；容貌；特写或专题节目
vt. 特写；以…为特色；由…主演
vi. 起重要作用"
interface,"n. 界面；<计>接口；交界面
v. （使通过界面或接口）接合，连接；使联系
vi. 相互作用（或影响）；交流，交谈"
preface,"n. 前言；引语
vt. 为…加序言；以…开始
vi. 作序"
surface,"n. 表面；表层；外观
adj. 表面的，肤浅的
vt. 使浮出水面；使成平面
vi. 浮出水面"
confer,"vt. 授予；给予
vi. 协商"
conference,"n. 会议；讨论；协商；联盟；（正式）讨论会；（每年的）大会
vi. 举行或参加（系列）会议"
indifferent,adj. 漠不关心的；无关紧要的；中性的，中立的
infer,"vi. 推断；作出推论
vt. 推断；推论"
inference,n. 推理；推论；推断
preferable,adj. 更好的，更可取的；更合意的
preference,n. 偏爱，倾向；优先权
refer,"vt. 涉及；委托；归诸于；使…求助于
vi. 参考；涉及；提到；查阅"
reference,"n. 参考，参照；涉及，提及；参考书目；介绍信；证明书
vt. 引用
vi. 引用"
transfer,"n. 转让；转移；传递；过户
vt. 使转移；调任
vi. 转让；转学；换车"
confine,"n. 界限，边界;约束；限制
vt. 限制；禁闭"
define,vt. 定义；使明确；规定
definite,adj. 一定的；确切的
finance,"n. 财政，财政学；金融
vt. 负担经费，供给…经费
vi. 筹措资金"
financial,adj. 金融的；财政的，财务的
finite,"n. 有限之物
adj. 有限的；限定的"
indefinitely,adv. 不确定地，无限期地；模糊地，不明确地
infinite,"n. 无限； 无穷大；无限的东西（如空间，时间）
adj. 无限的，无穷的；无数的；极大的"
affluent,"n. 支流；富人
adj. 富裕的；丰富的；流畅的"
flu,n. 流感
fluent,adj. 流畅的，流利的；液态的；畅流的
fluid,"n. 流体；液体
adj. 流动的；流畅的；不固定的"
flush,"n. 激动，洋溢；面红；萌芽；旺盛；奔流
adj. 大量的；齐平的；丰足的，洋溢的；挥霍的
vt. 使齐平；发红，使发亮；用水冲洗；使激动
vi. 发红，脸红；奔涌；被冲洗"
influence,"n. 影响；势力；感化；有影响的人或事
vt. 影响；改变"
influential,"adj. 有影响的；有势力的
n. 有影响力的人物"
effort,n. 努力；成就
enforce,vt. 实施，执行；强迫，强制
force,"n. 力量；武力；军队；魄力
vt. 促使，推动；强迫；强加"
reinforce,"n. 加强；加固物；加固材料
vt. 加强，加固；强化；补充
vi. 求援；得到增援；给予更多的支持"
fortune,"n. 财富；命运；运气
vt. 给予财富
vi. 偶然发生"
conform,"adj. 一致的；顺从的
vi. 符合；遵照；适应环境
vt. 使遵守；使一致；使顺从"
conformity,n. 一致，适合；符合；相似
formal,"n. 正式的社交活动；夜礼服
adj. 正式的；拘谨的；有条理的"
formation,n. 形成；构造；编队
formula,n.  公式，准则；配方；婴儿食品
formulate,vt. 规划；用公式表示；明确地表达
inform,"vi. 告发；告密
vt. 通知；告诉；报告"
perform,"vt. 执行；完成；演奏
vi. 执行，机器运转；表演"
performance,n. 性能；绩效；表演；执行；表现
reform,"n. 改革，改良；改正
adj. 改革的；改革教会的
vt. 改革，革新；重新组成
vi. 重组；改过"
uniformity,n. 均匀性；一致；同样
foundation,n. 基础；地基；基金会；根据；创立
founder,"n. 创始人；建立者；翻沙工
vt. 破坏；使摔倒；垮掉
vi. 失败；沉没；倒塌；变跛"
fund,"n. 基金；资金；存款
vt. 投资；资助"
fundament,n. 基础；臀部；肛门
fundamental,"n. 基本原理；基本原则
adj. 基本的，根本的"
profound,adj. 深厚的；意义深远的；渊博的
degenerate,"n. 堕落的人
adj. 退化的；堕落的
vi. 退化；堕落
vt. 使退化；恶化"
gender,"n. 性；性别；性交
vt. 生（过去式gendered，过去分词gendered，现在分词gendering，第三人称单数genders，形容词genderless）"
gene,n.  基因，遗传因子
generate,vt. 使形成；发生；生殖；产生物理反应
generation,n. 一代；产生；一代人；生殖
generator,n. 发电机；发生器；生产者
generous,adj. 慷慨的，大方的；宽宏大量的；有雅量的
genius,n. 天才，天赋；精神
genuine,adj. 真实的，真正的；诚恳的
homogeneous,adj. 均匀的； 齐次的；同种的；同类的，同质的
hydrogen,n.  氢
ingenious,adj. 有独创性的；机灵的，精制的；心灵手巧的
nitrogen,n.  氮
congestion,n. 拥挤；拥塞；淤血
digest,"n. 文摘；摘要
vt. 消化；吸收；融会贯通
vi. 消化"
register,"n. 登记；注册；记录；寄存器；登记簿
vt. 登记；注册；记录；挂号邮寄；把…挂号；正式提出
vi. 登记；注册；挂号"
suggest,vt. 提议，建议；启发；使人想起；显示；暗示
agreeable,adj. 令人愉快的；适合的；和蔼可亲的
congratulation,n. 祝贺；贺辞
disgrace,"n. 耻辱；丢脸的人或事；失宠
vt. 使……失宠；给……丢脸；使……蒙受耻辱；贬黜"
grace,"n. 优雅；恩惠；魅力；慈悲
vt. 使优美"
gracious,"adj. 亲切的；高尚的；和蔼的；雅致的
int. 天哪；哎呀"
grateful,adj. 感谢的；令人愉快的，宜人的
gratitude,n. 感谢（的心情）；感激
bibliography,n. 参考书目；文献目录
biography,n. 传记；档案；个人简介
diagram,"n. 图表；图解
vt. 用图解法表示"
grammar,n. 语法；语法书
graph,"n. 图表；曲线图
vt. 用曲线图表示"
graphic,adj. 形象的；图表的；绘画似的
telegram,"n. 电报
vt. 用电报发送
vi. 发电报"
telegraph,"n.  电报机，电报
vt. 电汇；流露出；打电报给…
vi. 打电报"
aggravate,vt. 加重；使恶化；激怒
grave,"n. 墓穴，坟墓；死亡
adj. 重大的；严肃的；黯淡的
vt. 雕刻；铭记"
gravity,n. 重力，地心引力；严重性；庄严
grief,n. 悲痛；忧伤；不幸
grieve,"vi. 悲痛，哀悼
vt. 使悲伤，使苦恼"
exhibit,"n. 展览品；证据；展示会
vt. 展览；显示；提出（证据等）
vi. 展出；开展览会"
habitat,n.  栖息地，产地
inhabit,"vt. 栖息；居住于；占据
vi. （古）居住；栖息"
inhabitant,n. 居民；居住者
inhibit,vt. 抑制；禁止
prohibit,vt. 阻止，禁止
adhere,"vi. 坚持；依附；粘着；追随
vt. 使粘附"
coherent,adj. 连贯的，一致的；明了的；清晰的；凝聚性的；互相耦合的；粘在一起的
cohesive,adj. 凝聚的；有结合力的；紧密结合的；有粘着力的
hesitate,"vt. 踌躇，犹豫；有疑虑，不愿意
vi. 踌躇，犹豫；不愿"
inherent,adj. 固有的；内在的；与生俱来的，遗传的
humanity,n. 人类；人道；仁慈；人文学科
humble,"adj. 谦逊的；简陋的；（级别或地位）低下的；不大的
vt. 使谦恭；轻松打败（尤指强大的对手）；低声下气"
humiliate,vt. 羞辱；使…丢脸；耻辱
humidity,n.  湿度；湿气
circuit,"n.  电路，回路；巡回；一圈；环道
vt. 绕回…环行
vi. 环行"
exit,"n. 出口，通道；退场
vi. 退出；离去"
initial,"n. 词首大写字母
adj. 最初的；字首的
vt. 用姓名的首字母签名"
initiate,"n. 开始；新加入者，接受初步知识者
vt. 开始，创始；发起；使初步了解
adj. 新加入的；接受初步知识的"
transition,n. 过渡；转变； 转换；变调
eject,vt. 喷射；驱逐，逐出
inject,vt. 注入；注射
objection,n. 异议，反对；缺陷，缺点；妨碍；拒绝的理由
objective,"adj. 客观的；目标的；宾格的
n. 目的；目标； 物镜；宾格"
objectivity,n. 客观；客观性
projector,n.  投影仪；放映机；探照灯；设计者
reject,"n. 被弃之物或人；次品
vt. 拒绝；排斥；抵制；丢弃"
subject,"n. 主题；科目； 主语；国民
adj. 服从的；易患…的；受制于…的
vt. 使…隶属；使屈从于…"
subjective,adj. 主观的；个人的；自觉的
allege,vt. 宣称，断言；提出…作为理由
dialect,"n. 方言，土话；同源语；行话；个人用语特征
adj. 方言的"
diligent,adj. 勤勉的；用功的，费尽心血的
lecture,"n. 演讲；讲稿；教训
vt. 演讲；训诫
vi. 讲课；讲演"
legend,n. 传奇；说明；图例；刻印文字
collective,"n. 集团；集合体；集合名词
adj. 集体的；共同的；集合的；集体主义的"
elect,"n. 被选的人；特殊阶层；上帝的选民
adj. 选出的；当选的；卓越的
vi. 作出选择；进行选举
vt. 选举；选择；推选"
elegant,adj. 高雅的，优雅的；讲究的；简炼的；简洁的
eligible,"n. 合格者；适任者；有资格者
adj. 合格的，合适的；符合条件的；有资格当选的"
intellect,n. 智力，理解力；知识分子；思维逻辑领悟力；智力高的人
intellectual,"n. 知识分子；凭理智做事者
adj. 智力的；聪明的；理智的"
intelligence,n. 智力；情报工作；情报机关；理解力；才智，智慧；天分
intelligent,adj. 智能的；聪明的；理解力强的
intelligible,adj. 可理解的；明了的；仅能用智力了解的
neglect,"vt. 疏忽，忽视；忽略
n. 疏忽，忽视；怠慢"
negligible,adj. 微不足道的，可以忽略的
recollect,v. 回忆，想起
religious,"n. 修道士；尼姑
adj. 宗教的；虔诚的；严谨的；修道的"
select,"n. 被挑选者；精萃
adj. 精选的；挑选出来的；极好的
vt. 挑选；选拔
vi. 挑选"
liability,n. 责任；债务；倾向；可能性；不利因素
obligation,n. 义务；职责；债务
oblige,"vt. 迫使；强制；赐，施恩惠；责成；义务
vi. 帮忙；施恩惠"
delegate,"n. 代表
vt. 委派…为代表"
