abandon,"n. 放任；狂热
vt. 遗弃；放弃"
switch,"n. 开关；转换；鞭子
vi. 转换；抽打；换防
vt. 转换；用鞭子等抽打"
syllable,"n. 音节
vt. 划分音节
vi. 按音节发音；讲话"
symbol,n. 象征；符号；标志
symbolic,adj. 象征的；符号的；使用符号的
symmetry,n. 对称（性）；整齐，匀称
sympathetic,"n. 交感神经；容易感受的人
adj. 同情的；交感神经的；共鸣的；赞同的；和谐的；合意的"
sympathy,n. 同情；慰问；赞同
symphony,n. 交响乐；谐声，和声
symptom,n.  症状；征兆
synonym,n. 同义词；同义字
synthesize,"vt. 合成；综合
vi. 合成；综合"
synthetic,"n. 合成物
adj. 综合的；合成的，人造的"
syrup,n. 糖浆，果汁；含药糖浆
systematic,adj. 系统的；体系的；有系统的； 分类的；一贯的，惯常的
tactic,"n. 策略，战略
adj. 按顺序的，依次排列的"
talent,n. 才能；天才；天资
tally,"n. 计数器；标签；记账
vi. 一致；记分
vt. 使符合；计算；记录"
tangle,"n. 纠纷；混乱状态
vt. 使纠缠；处于混乱状态
vi. 缠结；乱作一团"
tariff,"n. 关税表；收费表
vt. 定税率；征收关税"
tarnish,"n. 晦暗，无光泽；污点
vt. 玷污；使……失去光泽；使……变灰暗
vi. 失去光泽；被玷污；变灰暗"
technique,n. 技巧，技术；手法
technological,adj. 技术的；工艺的
tectonics,n.  构造学， 构造地质学
tedium,n. 沉闷；单调乏味；厌烦
teem,"vt. 倒出
vi. 大量出现；充满"
telegraph,"n.  电报机，电报
vt. 电汇；流露出；打电报给…
vi. 打电报"
telescope,"n. 望远镜；缩叠式旅行袋
vi. 套叠；变短
vt. 压缩；使套叠"
temperate,adj. 温和的；适度的；有节制的
temporary,"n. 临时工，临时雇员
adj. 暂时的，临时的"
tenant,"n. 承租人；房客；佃户；居住者
vt. 租借（常用于被动语态）"
tendency,n. 倾向，趋势；癖好
tendon,n.  腱
tenement,n. 房屋；住户，租户；租房子
tension,"n. 张力，拉力；紧张，不安；电压
vt. 使紧张；使拉紧"
tentacle,n. 触手， 触须， 触角
tenuous,adj. 纤细的；稀薄的；贫乏的
terminal,"n. 末端；终点；终端机；极限
adj. 末端的；终点的；晚期的"
terminology,n. 术语，术语学；用辞
termite,n.  白蚁
terrain,n.  地形，地势；领域；地带
terrestrial,"n. 陆地生物；地球上的人
adj. 地球的；陆地的， 陆生的；人间的"
territory,n. 领土，领域；范围；地域；版图
testimony,n.  证词，证言；证据
textile,"n. 纺织品，织物
adj. 纺织的"
texture,n. 质地；纹理；结构；本质，实质
thaw,"n. 解冻；融雪
vt. 使融解；使变得不拘束
vi. 融解；变暖和"
theme,"n. 主题；主旋律；题目
adj. 以奇想主题布置的"
theoretical,adj. 理论的；理论上的；假设的；推理的
therapy,n. 治疗，疗法
thorn,n. 刺； 荆棘
thorough,adj. 彻底的；十分的；周密的
thrifty,adj. 节约的；茂盛的；成功的
thrive,vi. 繁荣，兴旺；茁壮成长
thwart,"prep. 横过
n. 划手座；独木舟的横梁
vt. 挫败；反对；阻碍；横过
adj. 横放的；固执的
adv. 横过"
tile,"n. 瓷砖，瓦片
vt. 铺以瓦；铺以瓷砖"
timber,n. 木材；木料
tissue,"n. 组织；纸巾；薄纱；一套
vt. 饰以薄纱；用化妆纸揩去"
tolerant,adj. 宽容的；容忍的；有耐药力的
tolerate,vt. 忍受；默许；宽恕
topography,n. 地势；地形学；地志
topsoil,n. 表层土；上层土
tornado,n.  龙卷风；旋风；暴风；大雷雨
torrent,n. 奔流；倾注；迸发；连续不断
tournament,n. 锦标赛，联赛；比赛
tow,"n. 拖；麻的粗纤维；拖曳所用之绳
vt. 拖；牵引；曳
vi. 被拖带；拖行"
towering,"adj. 高耸的；卓越的；激烈的
v. 高翔（tower的ing形式）"
toxic,adj. 有毒的；中毒的
trace,"n. 痕迹，踪迹；微量； 迹线；缰绳
vt. 追踪，查探；描绘；回溯
vi. 追溯；沿路走"
tract,n. 束；大片土地，地带；小册子
tragedy,n. 悲剧；灾难；惨案
tragic,adj. 悲剧的；悲痛的，不幸的
trait,n. 特性，特点；品质；少许
transcend,vt. 胜过，超越
transfer,"n. 转让；转移；传递；过户
vt. 使转移；调任
vi. 转让；转学；换车"
transform,"vt. 改变，使…变形；转换
vi. 变换，改变；转化"
transit,"n. 运输；经过
vt. 运送
vi. 经过"
transition,n. 过渡；转变； 转换；变调
translucent,adj. 透明的；半透明的
transmit,"vt. 传输；传播；发射；传达；遗传
vi. 传输；发射信号"
transparent,adj. 透明的；显然的；坦率的；易懂的
transplant,"n. 移植；移植器官；被移植物；移居者
vt. 移植；迁移；使移居
vi. 移植；迁移；移居"
trash,"n. 垃圾；废物
vt. 丢弃；修剪树枝"
tread,"n. 踏；胎面；步态；鞋底；踏板；梯级
vi. 踏；踩；行走；交尾
vt. 踏；踩；践踏；跳；踩出"
tremendous,adj. 极大的，巨大的；惊人的；极好的
trench,"n. 沟，沟渠；战壕；堑壕
vt. 掘沟
vi. 挖战壕；侵害"
trend,"n. 趋势，倾向；走向
vt. 使…趋向
vi. 趋向，伸向"
triangle,n. 三角（形）；三角关系；三角形之物；三人一组
tribal,adj. 部落的；种族的
tributary,"n. 支流；进贡国；附属国
adj. 纳贡的；附属的；辅助的"
trigger,"n. 扳机； 触发器；制滑机
vt. 引发，引起；触发
vi. 松开扳柄"
trivial,adj. 不重要的，琐碎的；琐细的
tropic,"n. 热带；回归线
adj. 热带的"
troupe,"n. 剧团；一班；一团
vi. 巡回演出"
tube,"n. 管；电子管；隧道；电视机
vt. 使成管状；把…装管；用管输送
vi. 乘地铁；不及格"
tug,"n. 拖船；拖曳；苦干
vt. 用力拉；较量；用拖船拖
vi. 用力拉；竞争；努力做"
tuition,n. 学费；讲授
tundra,n.  苔原； 冻原；冻土地带
tunnel,"n. 隧道；坑道；洞穴通道
vt. 挖；在…打开通道；在…挖掘隧道
vi. 挖掘隧道；打开通道"
turbulent,adj. 骚乱的，混乱的；狂暴的；吵闹的；激流的，湍流的
turkey,n. 土耳其（横跨欧亚两洲的国家）
turnpike,n.  收费高速公路；收税关卡
turtle,n. 龟，甲鱼；海龟
tutor,"n. 导师；家庭教师；助教
vt. 辅导；约束
vi. 当家庭教师；（美）在家庭教师指导下学习"
twig,"n. 小枝；嫩枝；末梢
vt. 理解
vi. 理解"
twine,"n. 麻线；细绳；搓；合股线
vt. 使缠绕；使交织；编饰
vi. 缠绕；搓；交织；编饰"
twinkling,"n. 闪烁；瞬间
adj. 闪烁的；闪亮的
v. 闪烁（twinkling的ing形式）"
twist,"n. 扭曲；拧；扭伤
vt. 捻；拧；扭伤；编织；使苦恼
vi. 扭动；弯曲"
tycoon,n. 企业界大亨，巨头；巨富
ultimate,"n. 终极；根本；基本原则
adj. 最终的；极限的；根本的"
ultimately,adv. 最后；根本；基本上
ultimatum,n. 最后通牒；最后结论；基本原理
ultraviolet,"adj. 紫外的；紫外线的
n. 紫外线辐射，紫外光"
unaided,adj. 未受协助的；无助的
unconsolidated,adj. 疏松的；松散的
undergo,vt. 经历，经受；忍受
underlying,"adj. 潜在的；根本的；在下面的；优先的
v. 放在…的下面；为…的基础；优先于（underlie的ing形式）"
underneath,"prep. 在…的下面；在…的形式下；在…的支配下
n. 下面；底部
adj. 下面的；底层的
adv. 在下面；在底下"
underscore,"n. 底线， 下划线
vt. 强调；划线于…下"
undertake,vt. 承担，保证；从事；同意；试图
unearth,vt. 发掘；揭露，发现；从洞中赶出
uneven,adj. 不均匀的；不平坦的； 奇数的
uniform,"n. 制服
adj. 统一的；一致的；相同的；均衡的；始终如一的
vt. 使穿制服；使成一样"
unify,vt. 统一；使相同，使一致
unique,"n. 独一无二的人或物
adj. 独特的，稀罕的； 唯一的，独一无二的"
unity,n. 团结；一致；联合；个体
universe,n. 宇宙；世界；领域
unparalleled,adj. 无比的；无双的；空前未有的
unprecedented,adj. 空前的；无前例的
unpredictable,"n. 不可预言的事
adj. 不可预知的；不定的；出乎意料的"
unravel,"vt. 解开；阐明；解决；拆散
vi. 解决；散开"
unsubstantiated,adj. 未经证实的，无事实根据的
untamed,adj. 不能抑制的；难控驭的；未驯服的
untapped,adj. 未开发的；未使用的；塞子未开的
upheaval,n. 剧变；隆起；举起
uppermost,"adj. 至上的；最高的；最主要的
adv. 最高地；最重要地；最突出地"
urban,adj. 城市的；住在都市的
urge,"n. 强烈的欲望，迫切要求；推动力
vi. 强烈要求
vt. 力劝，催促；驱策，推进"
utilitarian,"n. 功利主义者
adj. 功利的；功利主义的；实利的"
utility,"n. 实用；效用；公共设施；功用
adj. 实用的；通用的；有多种用途的"
utilize,vt. 利用
utmost,"n. 极限；最大可能
adj. 极度的；最远的"
utter,"adj. 完全的；彻底的；无条件的
vt. 发出，表达；发射"
vacant,adj. 空虚的；空的；空缺的；空闲的；茫然的
vacate,"vt. 空出，搬出；取消；使撤退
vi. 空出，腾出；辞职；休假"
vaccine,"n. 疫苗；牛痘苗
adj. 疫苗的；牛痘的"
vacuum,"n. 真空；空间；真空吸尘器
adj. 真空的；利用真空的；产生真空的
vt. 用真空吸尘器清扫"
vague,adj. 模糊的；含糊的；不明确的；暧昧的
valid,adj. 有效的；有根据的；合法的；正当的
valve,"n. 阀； 瓣膜；真空管；活门
vt. 装阀于；以活门调节"
vanish,"n. 弱化音
vi. 消失；突然不见；成为零
vt. 使不见，使消失"
vapor,"n. 蒸汽；烟雾
vt. 使……蒸发；使……汽化
vi. 蒸发；吹牛；沮丧"
variable,"n.  变量；可变物，可变因素
adj. 变量的；可变的；易变的，多变的；变异的， 畸变的"
varied,"v. 改变；使多样化（vary的过去式和过去分词形式）
adj. 多变的；各式各样的；杂色的"
varnish,"n. 亮光漆，清漆；虚饰；光泽面
vt. 装饰，粉饰；在…上涂清漆；使…有光泽"
vascular,adj.  血管的
vault,"n. 拱顶；撑竿跳；地下室
vi. 跳跃；成穹状弯曲
vt. 做成圆拱形；撑竿跳过"
vegetarian,"n. 素食者；食草动物
adj. 素食的"
vegetation,n. 植被；植物，草木；呆板单调的生活
vehicle,n.  车辆；工具；交通工具；运载工具；传播媒介；媒介物
vein,"n. 血管；叶脉； 岩脉；纹理；翅脉；性情
vt. 使成脉络；象脉络般分布于"
velocity,n. 速度
vent,"n. （感情的）发泄；出口；通风孔
vt. 发泄感情；放出…；给…开孔
vi. 放出；（通过排泄等）减轻压力"
venture,"n. 企业；风险；冒险
vt. 敢于
vi. 冒险；投机"
verbal,"n. 动词的非谓语形式
adj. 口头的；言语的；动词的；照字面的"
versatile,adj. 多才多艺的；通用的，万能的；多面手的
verse,"n. 诗，诗篇；韵文；诗节
vi. 作诗
vt. 使熟练，使精通"
version,n. 版本；译文；倒转术
vertebrate,"adj. 脊椎动物的；有脊椎的
n. 脊椎动物"
vertical,"n. 垂直线，垂直面
adj. 垂直的，直立的； 头顶的，顶点的"
vessel,n. 船，舰； 脉管，血管；容器，器皿
veto,"n. 否决权
vt. 否决；禁止
vi. 否决；禁止"
viable,adj. 可行的；能养活的；能生育的
vibrate,"vt. 使振动；使颤动
vi. 振动；颤动；摇摆；踌躇"
vibration,n. 振动；犹豫；心灵感应
vice,"prep. 代替
n. 恶习；缺点； 老虎钳；卖淫
adj. 副的；代替的
vt. 钳住"
vicinity,n. 邻近，附近；近处
vigorous,adj. 有力的；精力充沛的
violent,adj. 暴力的；猛烈的
violently,adv. 猛烈地，激烈地；极端地
viral,adj. 病毒性的
virtually,adv. 事实上，几乎；实质上
virtue,n. 美德；优点；贞操；功效
virus,n.  病毒；恶毒；毒害
visible,"n. 可见物；进出口贸易中的有形项目
adj. 明显的；看得见的；现有的；可得到的"
vista,n. 远景，狭长的街景；展望；回顾
visual,adj. 视觉的，视力的；栩栩如生的
vital,adj. 至关重要的；生死攸关的；有活力的
vivid,adj. 生动的；鲜明的；鲜艳的
vocal,"adj. 直言不讳的
adj. 歌唱的；声音的，有声的
n. 声乐作品；元音"
vocation,n. 职业；天职；天命；神召
volatile,"n. 挥发物；有翅的动物
adj.  挥发性的；不稳定的；爆炸性的；反复无常的"
volcano,n. 火山
volume,"n. 量；体积；卷；音量；大量；册
adj. 大量的
vt. 把…收集成卷
vi. 成团卷起"
volunteer,"n. 志愿者；志愿兵
adj. 志愿的
vt. 自愿
vi. 自愿"
voyage,"n. 航行；航程；旅行记
vt. 飞过；渡过
vi. 航行；航海"
vulnerable,adj. 易受攻击的，易受…的攻击；易受伤害的；有弱点的
wagon,"n. 货车，四轮马车
vt. 用运货马车运输货物"
walnut,"n. 胡桃；胡桃木
adj. 胡桃科植物的"
wane,"n. 衰退；月亏；衰退期；缺损
vi. 衰落；变小；亏缺；退潮；消逝"
ware,"n. 陶器，器皿；制品；器具；货物
vt. 留心；小心"
warehouse,n. 仓库；货栈；大商店
warp,"n. 弯曲，歪曲；偏见；乖戾
vt. 使变形；使有偏见；曲解
vi. 变歪，变弯；曲解"
wary,adj. 谨慎的；机警的；惟恐的；考虑周到的
wasp,abbr. 盎格鲁撒克逊系的白人新教徒（White Anglo-Saxon Protestant）
watercourse,n. 河道；水道
wax,"n. 蜡；蜡状物
adj. 蜡制的；似蜡的
vt. 给…上蜡
vi. 月亮渐满；增大"
weathering,"n.  风化作用； 泻水斜度；挡风雨材料
v. 风干；使退色；经受住（weather的ing形式）"
weed,"n. 杂草，野草；菸草
vt. 除草；铲除
vi. 除草"
weird,"n. （苏格兰）命运；预言
adj. 怪异的；不可思议的；超自然的"
welfare,"n. 福利；幸福；福利事业；安宁
adj. 福利的；接受社会救济的"
wholesome,adj. 健全的；有益健康的；合乎卫生的；审慎的
wick,"n. 灯芯，蜡烛心
vt. 依靠毛细作用带走"
willful,adj. 有意的；任性的；故意的
willow,"n.  柳树； 柳木制品
adj. 柳木制的"
wispy,adj. 象小束状的，纤细的；脆弱的
withdraw,"vt. 撤退；收回；撤消；拉开
vi. 撤退；离开"
wither,"vi. 枯萎；凋谢；衰弱
vt. 使凋谢；使畏缩；使衰弱"
withstand,"vt. 抵挡；禁得起；反抗
vi. 反抗"
wool,n. 羊毛；毛线；绒线；毛织品；毛料衣物
wrap,"n. 外套；围巾
vt. 包；缠绕；隐藏；掩护
vi. 包起来；缠绕；穿外衣"
wreck,"n. 破坏；失事；残骸；失去健康的人
vt. 破坏；使失事；拆毁
vi. 失事；营救失事船只"
X-ray,
yarn,"n. 纱线；奇谈，故事
vt. 用纱线缠
vi. 讲故事"
yeast,n. 酵母；泡沫；酵母片；引起骚动因素
yield,"n. 产量；收益
vt. 屈服；出产，产生；放弃
vi. 屈服，投降"
yogurt,n. 酸奶酪， 酸乳（等于yoghurt）
zealous,adj. 热心的，热情的，积极的
zigzag,"n. 之字形；Z字形
vt. 使成之字形；使曲折行进
vi. 曲折行进；作之字形行进
adj. 曲折的；锯齿形的；之字形的
adv. 曲折地；之字形地；Z字形地"
zinc,"n. 锌
vt. 镀锌于…; 在…上镀锌"
zone,  地带、地区（德语）
a couple of,"det. 一对
 几个；两个；两三个"
a far cry from, 与…有很大差别；完全不同；很长的距离或时间
abound in,"v. 富于
 盛产；充满；富有"
access to, 接近；进入；通向…的入口
access to sth.,
access to sb.,
according to,"prep. 根据；按照；据（…所说）；按（…所报道）
 依照；根据…所说；依据"
account for,"na. 证明；由于；说明(银钱等的)用途；打死
 解释；占；说明…的原因"
acquaint with,告诉，告知，通知；使知道，使认识，使了解；使熟悉；使相识，与…结识，介绍
acquaint sb. with,"na. 把(事实)告知(某人)
 认识；使熟悉；熟知"
adapt to,"na. 使(自己行动)配合(同伴)
 适应；适应，适合；使适应"
adjust to,"v. 适应
 调整；调节；调整以适应"
add to,"na. 增加
 增添；增进；添加"
add up,"na. 合计；符合预期的数目
 加起来；相加；把……加起来"
adorn sth. with sth.,
adorn sb. with sth.,
after all,"na. 毕竟；终究；最后
 究竟；到底；终于"
akin to,"adj. 与…类似
 相似的；有亲密关系的；类似于"
all around,"na. 四处；全面地；遍处；一一
 到处；周围；四周"
all but,"na. 几乎跟…一样
 差一点；除了…都；差不多"
all in all,"na. 全部；完全；第一
 总的说来；总而言之；总的来说"
allow for,"v. 考虑到
 顾及；估计到；体谅"
and how,"na. 当然啰!；很
 非常；的确；降调"
anything but,"na. 决不是；除…外什么都
 除…以外任何事；一点也不；绝不"
apart from,"prep. 除了…外（都）；要不是；除了…外（还）；此外
 除……之外；除...外；除去"
aside from,"na. 暂置不论；加之；除…外
 除...外；除…之外；除了"
appeal to,"v. 求助于；引起N
 呼吁；吸引；上诉"
apply for,"v. 寻求；申请
 提出申请；申请…职位；请求"
apply to,"v. 应用于
 适用；适用于；应用到"
argue for,"na. 为…作争辩
 赞成；支持；主张"
arrange for,"na. 约(会面时间)
 安排；准备；为…作安排"
arrange sth. for,
as a result of,"na. (作)为…的结果
 由于；由于…的结果；作为…的结果"
as a rule,"na. 照例
 通常；一般说来；一般来说"
as a whole,"na. (作为一个)整体
 作为一个整体；总体上；作为整体"
as far as I know,"na. (= so far as I know)就我所知
 据我所知；就我而言；我只知道"
as far as sb. is concerned,
as far as sth. is concerned,
as long as,"conj. 只要
 长达；如果；既然"
as to,"na. 至于；说到
 关于；如此……以便；关于至于"
as well as,"na. 和…一样；…不用说
 也；既…又；和...一样"
assign sth. to sb.,
assign sb. to do sth.,
associate with,"v. 与…联系
 结交；联合；交往"
at a loss,"na. 无办法；(猎犬)失去猎物嗅迹；亏本地
 不知所措；困惑；茫然"
at a time,"na. 一次(多少)；同时；曾经；连续
 每次；一下子；每一次"
at any rate,"na. 无论如何；至少；总而言之
 不管怎样；反正；总之"
at best,"na. 充其量也不过
 至多；最多；最好也只是"
at intervals,"na. 时时；处处；偶尔
 不时；每隔一会儿；每隔一段时间"
at large,"na. 随便；拉杂地
 逍遥法外；在逃；未被捕获的"
at least,"na. 至少
 最低限度；起码；最少"
at one time,"na. 同时；曾经
 一度；过去一度；以前曾经"
at one's disposal,"na. 随某人自由
 由某人随意支配；由某人支配；由某人做主"
at the expense of sth.,
at the height of sth.,
at the mercy of,"na. 完全受…支配
 在…支配下；完全受...支配；任由…摆布"
at the moment,"na. “for the moment”的变体
 此刻；现在；目前"
at times,"na. 时时
 有时；有时候；时常"
at will,"na. 任意；随意
 随心所欲；任意地；随意地"
attach to,"v. 连接在…上；归于
 附属于；贴上；附上"
attract sb. to,
award sth.,
award sth. to,
back and forth,"na. 来回地
 反复地；往返；前后"
be absent from,"na. 不在(家)；缺(工)
 缺席；缺课；缺勤"
be absorbed in,"na. 全神贯注在…；热衷于
 全神贯注于；专心于；一心从事"
be addicted to,"na. 嗜好
 沉溺于；对……上瘾；沉迷于"
be allergic to, 对……过敏；过敏的；花粉过敏
be appropriate for,"na. 适于
 适合；适合于；适用于"
be appropriate to,"na. 适于
 对……适合；符合；与···相适合"
be at work,"v. 在工作
 在上班；正在工作；在起作用"
be backed up,
be bound to,"v. 一定要；决心
 必定；注定；一定会"
be bound to do sth.,
be bound up with,"na. 与…有密切联系；与…结合在一起；和…有密切关系
 与...有密切联系；与…有密切关系；相关"
be capable of,"v. 能够承担
 有能力；有能力干；有能力做"
be characteristic of,"na. …所独有的特征
 有……的特色；是…的特征；为…所特有"
be characterized by,"na. 有…的(显著)特点
 以…为特征；的特点在于；典型代表了"
be comparable to, 比得上；和…相当；犹如
be composed of ...,
be concerned with sth.,
be credited to, 归功于；把…归功于
be credited with, 把…归功于；被认为；对……有功
be critical of, 批评的；爱挑毛病的；对……持批评态度
be distinct from ...,
be eager to,"v. 渴望
 热切想做；渴望要做；渴望做"
be engaged in,"na. 正做着
 从事于；忙于；从事……职业"
be equal to,"na. 等于；胜任；赶得上；忍耐得住
 与……相等；相当；能胜任"
be equipped with,"na. 安置着；身上穿着
 装备有；装有；配备"
be essential to,"v. 对…必不可少
 对…不可缺少；必不可少的；非常重要的"
be exempt from,"v. 免除
 被免除；可免除；得到豁免"
be exposed to, 暴露于；面临；暴露在
be familiar with,"na. 精通；同…相好
 熟悉；对…熟悉；对…而熟悉"
be familiar with sth.,
be far from,"v. 远离
 距离某处很远；远不是；离……很远"
be free of,"un. 把…拯救出来；无；甩掉；不与…接触
 摆脱；免于；远离"
be free from,"v. 免除
 免于；不受…的；不受……的影响"
be hard on,"na. 接近
 对……苛刻；对某人苛刻；对……严厉"
be hostile to,"na. 敌视
 怀有敌意；仇视；对……有敌意"
be hostile towards,
be intended for, 为…准备；为---而；预定给
be native to, 原产于；源于…的；地方
be obliged to,"na. 感谢；不得已而…
 不得不；被迫做；有义务"
be on edge,焦虑不安的
be on good terms, 关系好；要好；关系很好
be on sale, 甩卖；正被出售；销行
be on the air, 广播；正在广播；正在播送
be out of breath, 上气不接下气；喘不过气来；气喘吁吁
be out of condition,身体很好
be out of order, 失灵；发生故障；秩序混乱
be out of place,"vi.不在适当的位置上,不协调"
be out of shape, 变形；走形；走样
be proficient at,精通于
be proficient in,"v. 精通
 熟练…；熟练掌握；技术熟练"
be regarded as, 被认为是；被当做是；视为
be related to,"na. 和…有(亲戚)关系
 与……有关；与…有关系；与…相关"
be relevant to,"v. 有关
 与…有关；和……相关；与……相关"
be responsible for,"v. 负责；担负
 对…负责；为…负责；对……负责任"
be sensitive to,"na. 对…敏感
 对…敏感的；对……感到敏感；易感受"
be sick of,"v. 讨厌
 厌恶；对…感到厌倦；对…厌倦"
be similar to,"na. 像
 与…相似；和……相似；类似"
be subjected to,"na. 受到；被…折磨
 遭受；服从；经受"
be superior to,"na. 比…好；超然于
 优于；比……优越；胜过"
be supposed to,"na. …(在职务上)要；不许
 应该；被认为；被期望"
be swamped with,"na. 忙于(种种应酬)
 陷入；对某事应接不暇；陷入…困境"
be traced to, 追溯到；找出根源
be under the weather, 身体不好；偶感风寒；不舒服
be up in the air,"na. 悬而未决；尚未决定
 悬而未决的；不肯定；还没有确定"
be used to doing,
be willing to do sth.,
be aware of,"na. 知道
 意识到；觉察；了解"
become aware of,"na. 发觉
 注意到；开始意识到；知道"
be accustomed to,"na. 惯于(苦干,早起)
 习惯于；习惯於；习以为常"
become accustomed to,"v. 习惯于
 变得习以为常；对…变得习以为常；习惯于新环境"
get accustomed to, 习惯于，对；习以为常；适应
be tired of,"v. 厌烦；厌倦
 对…厌倦；对……厌烦；讨厌"
get tired of, 对……感到厌倦；厌烦；对……厌烦
be involved in,"na. 被包入；被卷入漩涡
 参与；涉及；介入"
become involved in,"na. 卷入
 陷入；使卷入，使陷入；拖累"
get involved in,"un. 患病；参加
 卷入；参与；涉及"
before long,"na. 不久；不(需很)久
 不久以后；很快；不久之后"
believe it or not,"na. 信不信由你
 信不信由你博物馆；七月又十四之信不信由你；七月又十四信不信由你"
belong to,"v. 属于；附属
 归于；归属；属於"
benefit from,"v. 从…得到好处
 受益于；从……中受益；从…中获益"
break down,"v. 分解；抛锚；分析；划分
 损坏；出故障；瓦解"
break off,"v. 断绝；摘；把…折断；使脱落
 中断；突然停止；打断"
break through,"na. 突破(点)；(科技等的)重大发现；关键问题的解决
 突围；冲破；冲垮"
bring up,"na. 抚养；教导；教育；在…长大
 培养；提出；养育"
brush up on,"na. 重新学习；刷光；把…打扮整洁；提高(技巧等)
 复习；重温；温习"
build up,"na. 同“build”；建立；复兴；集结(部队)
 逐步建立；增进；积累"
burst out,"na. 冒出；现出；突然发作；突然发生
 突然……起来；迸发；爆发"
by accident,"na. 偶然 (opp. on purpose)
 偶然地；意外；不小心"
by all means,"na. 必定；千方百计；不惜一切；好的
 务必；一定；无论如何"
by and by,"na. 不久以后
 不一会儿；渐渐地；迟早"
by chance,"na. 偶然
 碰巧；偶然地；意外地"
by far,"na. (修饰比较级,最高级,表示数量,程度等)…得多；尤其；更
 到目前为止；非常；最多"
by means of,"na. 以
 用；依靠；借助于"
by no means,"na. 决不；并没有
 一点也不；绝不；无论如何决不"
by the way,"na. 见 way 条
 顺便说一句；顺便问一下；顺便说一下"
by virtue of,"na. 靠
 由于；凭借；因"
care for,"v. 照顾；关心；喜欢
 照料；关怀；照管"
carry on,"adj. (飞机乘客的行李)可随身携带的
n. (飞机乘客的)随身行李
 继续；继续下去；进行"
carry on with sth.,
carry out,"na. 实行；开展；完成
 执行；实现；贯彻"
catch on,"na. 流行；受欢迎；理解；懂得
 明白；流行起来；变得流行"
catch one's breath,"na. 忍住呼吸；休息一下；紧张起来
 歇口气；喘气；屏息"
catch up on,"v. 听消息
 补上；补上某事；弥补"
cater to,"v. 迎合
 投合；满足某种需要或要求；满足……的需要"
charge for,"un. 索价
 收费；要价；为……收费"
check in,"v. 报到；(旅馆)登记
 入住；办理登记手续；签到"
check out,"na. 开支票(提款)；(旅馆)付账后离开；及格；死
 退房；检查；结帐"
cheer up,"v. 鼓舞；振作一点
 振作起来；高兴起来；使高兴起来"
clear up,"na. 整顿；说明；(天气)转晴
 放晴；整理；清理"
cling to,"v. 依附；坚持
 墨守；紧紧抓住；附着"
collide with,"v. 碰撞
 冲突；互撞；抵触"
combine with,"na. 和…结合；与…化合
 与…结合；联合；与…混合"
come along,"na. 进步；同意；一道来；请过来
 出现；进展；快点"
come down with,"na. 生病；得(病)
 病倒；染上；患"
come from,"v. 来自；出身；归因于
 来自于；来源于；出生"
come in,"na. 进入；当选；上台；(党派)组阁
 进来；请进；流行起来"
come out,"na. 出来
 出现；出柜；现身"
come to the point,"na. 说正题
 有话直说；说到要点；谈主要问题"
come up,"na. 走近；上升；抬头；(暴风雨等)起
 上来；出现；发生"
come up with,"na. 想出(一个主意或计划)；提出；提供；筹措
 赶上；找到；想出某事"
compare with,"na. 和…比较
 与…相比；与…相比较；与…比较"
compare to,"un. 核对记录；商量了一番；比较；和…相仿
 与…相比；比作；把…比作"
compensate for,"v. 补偿；抵偿
 赔偿；弥补；补偿损失"
compete with,"v. 竞争
 与……竞争；与…抗争；高下"
complain about,"v. 埋怨
 抱怨；抱怨某事；抱怨某人或事情"
compress sth. into sth.,
concentrate on,"na. 集中在；专心于
 全神贯注于；专注于；集中精力于"
confine sb. to sth.,
confine sth. to sth.,
conform to,"na. 遵照；顺应；遵守
 符合；遵从；适合，符合"
consist of,"v. 由…合成
 由……组成；由…构成；包括"
contrast with,"un. 对比
 与……形成对比；和……对比；和……形成对照"
contribute to,"na. 捐助；给…投稿；捐(款)给；投寄(一篇论文)给(某杂志)
 有助于；促成；贡献"
cool down,"na. 使…变凉；冷静下来
 冷却；缓和运动；平静下来"
cool off,"na. 变凉；使…冷静；(销量,价钱等)下降
 平静下来；冷却；冷静下来"
cope with,"v. 对付；应付
 处理；应对；解决"
count in,"na. 算入
 把…计算在内；把……算入；算上"
count on,"na. 指望；预料到；期望
 依靠；依赖；期待"
count out,"na. 一面数一面取出；一面数一面分开；除开
 点数；算出；点…的数"
cut away,"na. 切开；乱砍；逃走
 砍掉；切掉；切除"
cut down,"na. 砍倒；削减；减价；夺去…活动力
 减少；缩短；降低"
cut down on,"un. 削减；节省；减轻
 减少；继续，保持；振作"
cut off,"na. 削除；截止；截断(退路等)；割下来
 切断；断绝；切掉"
date from,"v. 回溯到
 始于；追溯；追溯到"
back to,"v. 回到
 追溯；返回到；使某人恢复到"
day in and day out,"na. 日日夜夜
 日复一日；一天又一天；夜以继日"
depend on,"v. 依靠
 依赖；取决于；视……而定"
deprive sb. of sth.,
deprive sth. of sth.,
derive from,"v. 来自；起源于
 衍生；由来；来源于"
describe sb. as sth.,
describe sth. as sth.,
die away,vt. 减弱，消失；渐熄；风，声音渐弱，渐息；（树木等）渐渐凋零，枯萎（根未死）；假死
dispose of,"na. 安排；解决；办妥；杀掉
 处理；除掉；处置"
distinguish sth. from sth.,
distribute ... to ...,
do with,"na. 对付；忍耐；与…相处
 处理；处置；需要"
down the drain,"un. 漏板；引流管；放水口。；白扔掉
 浪费掉；付诸东流；血本无归"
